log_no_quest_id,gid,cid,log_ts,aid,a_detail,uid,vid,sessionid,session_seqid,client_ts,multiplayer_uid,multiplayer_seqid
637,202107,5,1622407036,2,[],F0BFEC45-FFFC-1DE7-2597-287B8ED9FBC3,1,BEFE5174-038B-EEF6-D03C-0E63D9F7C7A4,156,1622407036905,NULL,0
638,202107,5,1622407188,4,[],8C66C49D-1EBC-6AAF-7C1B-91C7B4EFB5D6,1,1A51DA7B-FBB2-C40E-4EA3-0E2AD0972B78,1,1622407187949,NULL,0
639,202107,5,1622407188,2,[],8C66C49D-1EBC-6AAF-7C1B-91C7B4EFB5D6,1,1A51DA7B-FBB2-C40E-4EA3-0E2AD0972B78,2,1622407187951,NULL,0
640,202107,5,1622407247,4,[],2C9A00EA-1B01-AF08-EAF2-5D2B0E789308,1,17BBBC44-DD64-ECAA-6A81-CC0A6338A9E5,1,1622407246940,NULL,0
641,202107,5,1622407247,2,[],2C9A00EA-1B01-AF08-EAF2-5D2B0E789308,1,17BBBC44-DD64-ECAA-6A81-CC0A6338A9E5,2,1622407246941,NULL,0
642,202107,5,1622407680,2,[],1861F730-A7B7-E9AD-003B-5758A92A547C,1,E4917918-9024-67C1-0F0A-6A0100EFA7E9,2,1622407679831,NULL,0
643,202107,5,1622407680,5,[],1861F730-A7B7-E9AD-003B-5758A92A547C,1,E4917918-9024-67C1-0F0A-6A0100EFA7E9,1,1622407679826,NULL,0
644,202107,5,1622407716,4,[],2DB298DD-33AA-8D9E-F91D-8888C5FF364C,1,742F9934-6D75-CAB6-88EE-57945FAB6A8E,1,1622407716117,NULL,0
645,202107,5,1622407716,2,[],2DB298DD-33AA-8D9E-F91D-8888C5FF364C,1,742F9934-6D75-CAB6-88EE-57945FAB6A8E,2,1622407716118,NULL,0
646,202107,5,1622407922,4,[],64360D34-CAF6-E143-F1F8-BEA8E93B3A93,1,9A2A0A7C-6566-68F3-730A-81B9A4116945,1,1622407921026,NULL,0
647,202107,5,1622407922,2,[],64360D34-CAF6-E143-F1F8-BEA8E93B3A93,1,9A2A0A7C-6566-68F3-730A-81B9A4116945,2,1622407921027,NULL,0
648,202107,5,1622407985,4,[],698AB976-E4A6-6BDF-E3BE-31191C888690,1,C5F5CA0A-6F54-85BB-E981-6DC653FC011E,1,1622407988897,NULL,0
649,202107,5,1622407985,3,[],698AB976-E4A6-6BDF-E3BE-31191C888690,1,C5F5CA0A-6F54-85BB-E981-6DC653FC011E,2,1622407988897,NULL,0
650,202107,5,1622408162,2,[],92E47EC4-46A9-F2B4-AD9B-E89C9B50F346,1,C1886B3D-4D2B-10F5-7ACA-CDB0CB9AA147,2,1622408162109,NULL,0
651,202107,5,1622408162,5,[],92E47EC4-46A9-F2B4-AD9B-E89C9B50F346,1,C1886B3D-4D2B-10F5-7ACA-CDB0CB9AA147,1,1622408162108,NULL,0
652,202107,5,1622408229,3,[],BFB1F474-0D8C-8106-C210-60DFB92C7B85,1,825EA3A1-099C-A45C-0382-03D1C9CBB3F9,2,1622408231575,NULL,0
653,202107,5,1622408229,4,[],BFB1F474-0D8C-8106-C210-60DFB92C7B85,1,825EA3A1-099C-A45C-0382-03D1C9CBB3F9,1,1622408231573,NULL,0
654,202107,5,1622408501,5,[],45C1E51C-F147-05D2-221A-34C223B7E389,1,4859CD8A-0A41-1ADB-3B97-B157C43FA8F6,1,1622408501376,NULL,0
655,202107,5,1622408501,2,[],45C1E51C-F147-05D2-221A-34C223B7E389,1,4859CD8A-0A41-1ADB-3B97-B157C43FA8F6,2,1622408501377,NULL,0
656,202107,5,1622408619,2,[],06B79118-E594-3995-5361-23E562AAB1DB,1,CC6C4AB4-6630-BBC8-D088-869B5976A5DB,2,1622408618867,NULL,0
657,202107,5,1622408619,4,[],06B79118-E594-3995-5361-23E562AAB1DB,1,CC6C4AB4-6630-BBC8-D088-869B5976A5DB,1,1622408618866,NULL,0
658,202107,5,1622408767,3,[],45C1E51C-F147-05D2-221A-34C223B7E389,1,4859CD8A-0A41-1ADB-3B97-B157C43FA8F6,323,1622408767627,NULL,0
659,202107,5,1622408767,4,[],45C1E51C-F147-05D2-221A-34C223B7E389,1,4859CD8A-0A41-1ADB-3B97-B157C43FA8F6,322,1622408767627,NULL,0
660,202107,5,1622408816,3,[],870E5F3D-E02D-3D39-5F02-BE8DCB32F61F,1,304AB7C3-A5F2-68C1-63CD-114927E0430F,2,1622408813873,NULL,0
661,202107,5,1622408816,4,[],870E5F3D-E02D-3D39-5F02-BE8DCB32F61F,1,304AB7C3-A5F2-68C1-63CD-114927E0430F,1,1622408813871,NULL,0
662,202107,5,1622408879,5,[],E4F3F93E-9937-600C-C0AE-E49A25847F9F,1,0A88D643-8CC9-576C-12B2-69CE06B9D483,1,1622408877486,NULL,0
663,202107,5,1622408879,2,[],E4F3F93E-9937-600C-C0AE-E49A25847F9F,1,0A88D643-8CC9-576C-12B2-69CE06B9D483,2,1622408877488,NULL,0
664,202107,5,1622408940,3,[],5B204380-6C65-9324-8208-F3E31237B3F6,1,02A6293A-6A17-0A97-86C7-0A0B546B723C,2,1622408940208,NULL,0
665,202107,5,1622408940,4,[],5B204380-6C65-9324-8208-F3E31237B3F6,1,02A6293A-6A17-0A97-86C7-0A0B546B723C,1,1622408940207,NULL,0
666,202107,5,1622409116,3,[],3B86BD2F-5ABA-79E5-5E9E-94710B634F10,1,6F6FE44F-61A4-94BD-FD71-FBCF09C592FF,2,1622409115298,NULL,0
667,202107,5,1622409116,4,[],3B86BD2F-5ABA-79E5-5E9E-94710B634F10,1,6F6FE44F-61A4-94BD-FD71-FBCF09C592FF,1,1622409115297,NULL,0
668,202107,5,1622409122,3,[],5B204380-6C65-9324-8208-F3E31237B3F6,1,02A6293A-6A17-0A97-86C7-0A0B546B723C,225,1622409121955,NULL,0
669,202107,5,1622409122,4,[],5B204380-6C65-9324-8208-F3E31237B3F6,1,02A6293A-6A17-0A97-86C7-0A0B546B723C,224,1622409121954,NULL,0
670,202107,5,1622409313,2,[],AD47C9B2-096F-1274-712A-DA5C88B80893,1,NULL,2,1622409312926,NULL,0
671,202107,5,1622409313,4,[],AD47C9B2-096F-1274-712A-DA5C88B80893,1,NULL,1,1622409312925,NULL,0
672,202107,5,1622409765,4,[],14C58B10-7172-73D1-A983-640BA42D3301,1,52E0653A-280E-E6DE-A832-247DC139BDD2,1,1622409764721,NULL,0
673,202107,5,1622409765,3,[],14C58B10-7172-73D1-A983-640BA42D3301,1,52E0653A-280E-E6DE-A832-247DC139BDD2,2,1622409764724,NULL,0
674,202107,5,1622409872,5,[],43EC6AC8-ABC5-8522-A631-7C4567156FD8,1,6793B60B-A4F5-584A-188D-68121EC7A6E8,1,1622409871915,NULL,0
675,202107,5,1622409872,2,[],43EC6AC8-ABC5-8522-A631-7C4567156FD8,1,6793B60B-A4F5-584A-188D-68121EC7A6E8,2,1622409871916,NULL,0
676,202107,5,1622410051,5,[],8DDC4A6F-3F68-B47F-10A1-3D2389615DA1,1,1E50DD3B-4B18-E8F8-DE2B-92C4B55F1718,1,1622410051722,NULL,0
677,202107,5,1622410051,2,[],8DDC4A6F-3F68-B47F-10A1-3D2389615DA1,1,1E50DD3B-4B18-E8F8-DE2B-92C4B55F1718,2,1622410051723,NULL,0
678,202107,5,1622410110,5,[],13F6D814-92FD-451B-9FAC-CA72A8BCAD9D,1,E945F782-CAFE-CF86-2680-59C2A4ABD5F8,1,1622410111157,NULL,0
679,202107,5,1622410110,2,[],13F6D814-92FD-451B-9FAC-CA72A8BCAD9D,1,E945F782-CAFE-CF86-2680-59C2A4ABD5F8,2,1622410111158,NULL,0
680,202107,5,1622410154,3,[],5455BC40-B711-3B27-9CE9-1660595319AB,1,6EBCC89E-4744-E2F9-ED35-8F4FDCEEDAFB,2,1622410150125,NULL,0
681,202107,5,1622410154,4,[],5455BC40-B711-3B27-9CE9-1660595319AB,1,6EBCC89E-4744-E2F9-ED35-8F4FDCEEDAFB,1,1622410150125,NULL,0
682,202107,5,1622410415,4,[],DCD4895E-5D45-10B5-D2D0-B8630F7D1F2A,1,13B9851C-88E7-3FB0-18D5-9AF9CE56B2C5,1,1622410415520,NULL,0
683,202107,5,1622410415,3,[],DCD4895E-5D45-10B5-D2D0-B8630F7D1F2A,1,13B9851C-88E7-3FB0-18D5-9AF9CE56B2C5,2,1622410415521,NULL,0
684,202107,5,1622410602,4,[],EFF2B457-F456-4D5E-C91B-A7AB66AC1438,1,2608158A-082D-B418-6EB0-C331116AF95A,1,1622410602525,NULL,0
685,202107,5,1622410602,3,[],EFF2B457-F456-4D5E-C91B-A7AB66AC1438,1,2608158A-082D-B418-6EB0-C331116AF95A,2,1622410602527,NULL,0
686,202107,5,1622410621,2,[],7B735F85-3EFE-A46D-C197-BAB6119F03ED,1,F9827B8B-25BA-991B-C303-48E32461D9A6,2,1622410621835,NULL,0
687,202107,5,1622410621,4,[],7B735F85-3EFE-A46D-C197-BAB6119F03ED,1,F9827B8B-25BA-991B-C303-48E32461D9A6,1,1622410621834,NULL,0
688,202107,5,1622410884,5,[],3CC7119A-D6CE-B18A-65BF-3C6E9F8D84E7,1,78E34188-E8A5-DE44-D414-4712F11604DE,1,1622410884286,NULL,0
689,202107,5,1622410884,2,[],3CC7119A-D6CE-B18A-65BF-3C6E9F8D84E7,1,78E34188-E8A5-DE44-D414-4712F11604DE,2,1622410884290,NULL,0
690,202107,5,1622411209,4,[],FB7D2023-5D66-75B5-A129-7E22AC3ABB1A,1,F2ECDB25-2B17-5BA3-C4D8-33F735A2AD40,1,1622411208506,NULL,0
691,202107,5,1622411209,3,[],FB7D2023-5D66-75B5-A129-7E22AC3ABB1A,1,F2ECDB25-2B17-5BA3-C4D8-33F735A2AD40,2,1622411208507,NULL,0
692,202107,5,1622411489,2,[],D2469662-8FB0-0591-1CE7-C44C27ABD6BA,1,E449F42E-D32A-7029-C1BE-EF1E62B047DB,2,1622411489512,NULL,0
693,202107,5,1622411489,4,[],D2469662-8FB0-0591-1CE7-C44C27ABD6BA,1,E449F42E-D32A-7029-C1BE-EF1E62B047DB,1,1622411489512,NULL,0
694,202107,5,1622411625,3,[],7FB2F7AA-A47E-83C9-A57F-54D5C5834DC4,1,A11333CF-8252-4C51-B1B6-17A80472F9A1,2,1622411625343,NULL,0
695,202107,5,1622411625,4,[],7FB2F7AA-A47E-83C9-A57F-54D5C5834DC4,1,A11333CF-8252-4C51-B1B6-17A80472F9A1,1,1622411625342,NULL,0
696,202107,5,1622411708,5,[],698AB976-E4A6-6BDF-E3BE-31191C888690,1,5D27DF95-C92D-3BF7-229E-B1F86F0391AA,1,1622411711440,NULL,0
697,202107,5,1622411708,2,[],698AB976-E4A6-6BDF-E3BE-31191C888690,1,5D27DF95-C92D-3BF7-229E-B1F86F0391AA,2,1622411711441,NULL,0
698,202107,5,1622411758,2,[],385EFDD2-DE5F-E67A-6EE6-CC67C5840CBD,1,525B6E07-6456-42CD-CDF1-A6994D3ADF3B,2,1622411757851,NULL,0
699,202107,5,1622411758,4,[],385EFDD2-DE5F-E67A-6EE6-CC67C5840CBD,1,525B6E07-6456-42CD-CDF1-A6994D3ADF3B,1,1622411757848,NULL,0
700,202107,5,1622411777,5,[],7FB2F7AA-A47E-83C9-A57F-54D5C5834DC4,1,A11333CF-8252-4C51-B1B6-17A80472F9A1,230,1622411777760,NULL,0
701,202107,5,1622411777,2,[],7FB2F7AA-A47E-83C9-A57F-54D5C5834DC4,1,A11333CF-8252-4C51-B1B6-17A80472F9A1,231,1622411777762,NULL,0
702,202107,5,1622411909,5,[],B2BBAF38-816C-8DD3-CF8F-E80A7D81B114,1,CC0CEA1F-9440-7F37-68BA-5D276E288744,1,1622411909374,NULL,0
703,202107,5,1622411909,2,[],B2BBAF38-816C-8DD3-CF8F-E80A7D81B114,1,CC0CEA1F-9440-7F37-68BA-5D276E288744,2,1622411909375,NULL,0
704,202107,5,1622411966,2,[],E880BCDC-707A-1427-C248-397DE5F3F861,1,583525DC-1F4A-6FE4-9FF7-A740825C387F,2,1622411966425,NULL,0
705,202107,5,1622411966,5,[],E880BCDC-707A-1427-C248-397DE5F3F861,1,583525DC-1F4A-6FE4-9FF7-A740825C387F,1,1622411966424,NULL,0
706,202107,5,1622412008,4,[],2AE06008-E4D6-A006-0A36-CBA2DAC9C5A5,1,D55D5D2A-2033-CC3B-49AE-A35BCB0E6097,1,1622412008723,NULL,0
707,202107,5,1622412008,2,[],2AE06008-E4D6-A006-0A36-CBA2DAC9C5A5,1,D55D5D2A-2033-CC3B-49AE-A35BCB0E6097,2,1622412008724,NULL,0
708,202107,5,1622412187,4,[],F7AA0F95-C4B2-F47A-4BBC-8D7544E53933,1,74E1E12A-F37D-61AF-36DA-87275B702486,1,1622412187535,NULL,0
709,202107,5,1622412187,2,[],F7AA0F95-C4B2-F47A-4BBC-8D7544E53933,1,74E1E12A-F37D-61AF-36DA-87275B702486,2,1622412187537,NULL,0
710,202107,5,1622412232,3,[],2C7A23F8-B96F-7FF7-3DDA-95A398F74DB6,1,051E9D4A-0CC7-C751-98CC-8BB9869597C0,2,1622412233587,NULL,0
711,202107,5,1622412232,4,[],2C7A23F8-B96F-7FF7-3DDA-95A398F74DB6,1,051E9D4A-0CC7-C751-98CC-8BB9869597C0,1,1622412233586,NULL,0
712,202107,5,1622412520,4,[],6E401779-667F-369D-9A00-AEC036B2A103,1,D1D01597-F4B4-620D-E06B-A112B836F82F,1,1622412523853,NULL,0
713,202107,5,1622412520,3,[],6E401779-667F-369D-9A00-AEC036B2A103,1,D1D01597-F4B4-620D-E06B-A112B836F82F,2,1622412523854,NULL,0
714,202107,5,1622412633,2,[],5EACC874-5DA0-E9D6-7B79-74CF56E191D2,1,1C5CAF19-B083-4F94-15C4-9E18E4A3C43E,2,1622412632525,NULL,0
715,202107,5,1622412633,5,[],5EACC874-5DA0-E9D6-7B79-74CF56E191D2,1,1C5CAF19-B083-4F94-15C4-9E18E4A3C43E,1,1622412632524,NULL,0
716,202107,5,1622412731,2,[],7465F232-1F8B-D8CB-D44F-5F1D824A0FB3,1,D82B3584-4F11-D229-C7FD-EB773B4CCDF1,2,1622412730833,NULL,0
717,202107,5,1622412731,5,[],7465F232-1F8B-D8CB-D44F-5F1D824A0FB3,1,D82B3584-4F11-D229-C7FD-EB773B4CCDF1,1,1622412730832,NULL,0
718,202107,5,1622413033,5,[],2D34133A-BE5C-4782-7FEE-7388C9160BC2,1,D883641C-AC7E-20CE-3A27-A66DECF654BE,1,1622413033486,NULL,0
719,202107,5,1622413033,2,[],2D34133A-BE5C-4782-7FEE-7388C9160BC2,1,D883641C-AC7E-20CE-3A27-A66DECF654BE,2,1622413033487,NULL,0
720,202107,5,1622413173,4,[],7879166A-B4ED-A058-0EBB-E3F2E9DCD078,1,78D56D55-A709-9FCB-EA35-C2DE913A922E,1,1622413173657,NULL,0
721,202107,5,1622413173,2,[],7879166A-B4ED-A058-0EBB-E3F2E9DCD078,1,78D56D55-A709-9FCB-EA35-C2DE913A922E,2,1622413173657,NULL,0
722,202107,5,1622413317,2,[],57BB71B1-8CA9-5540-4257-8226550B2103,1,NULL,2,1622413317931,NULL,0
723,202107,5,1622413317,5,[],57BB71B1-8CA9-5540-4257-8226550B2103,1,NULL,1,1622413317930,NULL,0
724,202107,5,1622414377,4,[],6DCFEB6A-DA68-029A-2FE0-A61562508B36,1,C539A9B9-55E1-6830-2267-20AA50DD4267,1,1622414377215,NULL,0
725,202107,5,1622414377,2,[],6DCFEB6A-DA68-029A-2FE0-A61562508B36,1,C539A9B9-55E1-6830-2267-20AA50DD4267,2,1622414377216,NULL,0
726,202107,5,1622414405,4,[],245196D1-10AE-2DDE-5BBA-4CBE9F5138F0,1,D0CA1BEA-95BE-4B62-6486-D5137DFC54E2,1,1622414404979,NULL,0
727,202107,5,1622414405,3,[],245196D1-10AE-2DDE-5BBA-4CBE9F5138F0,1,D0CA1BEA-95BE-4B62-6486-D5137DFC54E2,2,1622414404980,NULL,0
728,202107,5,1622414537,5,[],C4A20A55-CAD3-29D8-8FFE-7EE4557FC8E7,1,2F01EF29-998D-0EEC-6A3E-E3A8ED57EEE7,1,1622414534184,NULL,0
729,202107,5,1622414537,2,[],C4A20A55-CAD3-29D8-8FFE-7EE4557FC8E7,1,2F01EF29-998D-0EEC-6A3E-E3A8ED57EEE7,2,1622414534185,NULL,0
730,202107,5,1622415046,4,[],8DA58EB6-8AB5-7394-82F4-0143731A4041,1,C540AA9A-1F0B-A03E-DFB9-B91FC915AA86,1,1622415047265,NULL,0
731,202107,5,1622415046,2,[],8DA58EB6-8AB5-7394-82F4-0143731A4041,1,C540AA9A-1F0B-A03E-DFB9-B91FC915AA86,2,1622415047266,NULL,0
732,202107,5,1622415299,2,[],4A2C6830-2A13-EA02-CCFA-33AD37AE6A2F,1,1167B827-97EA-B401-7614-4B01B00FB159,2,1622415300644,NULL,0
733,202107,5,1622415299,4,[],4A2C6830-2A13-EA02-CCFA-33AD37AE6A2F,1,1167B827-97EA-B401-7614-4B01B00FB159,1,1622415300641,NULL,0
734,202107,5,1622415552,5,[],974F4A35-5315-ED31-A45B-064EC42193AA,1,B6120F3E-F5DC-D3B4-E47B-4B424A1C2E75,1,1622415552446,NULL,0
735,202107,5,1622415552,2,[],974F4A35-5315-ED31-A45B-064EC42193AA,1,B6120F3E-F5DC-D3B4-E47B-4B424A1C2E75,2,1622415552448,NULL,0
736,202107,5,1622415763,2,[],5D0B15B0-5CC5-7CE2-9AA9-C64445E570D3,1,2B4B1F66-4A2F-D828-54A2-F71DA221BD98,2,1622415763451,NULL,0
737,202107,5,1622415763,4,[],5D0B15B0-5CC5-7CE2-9AA9-C64445E570D3,1,2B4B1F66-4A2F-D828-54A2-F71DA221BD98,1,1622415763450,NULL,0
738,202107,5,1622415807,4,[],79700071-8F2E-A323-B187-83DBE8C61C62,1,6A8A0FAF-AAF9-2B3F-8BCA-BDE75CDBA80B,1,1622415806854,NULL,0
739,202107,5,1622415807,2,[],79700071-8F2E-A323-B187-83DBE8C61C62,1,6A8A0FAF-AAF9-2B3F-8BCA-BDE75CDBA80B,2,1622415806856,NULL,0
740,202107,5,1622415881,4,[],51A6972D-49F9-E098-1BBA-CE03FC38A8D7,1,E5C9A2BD-A5A3-E02E-9468-1A50757458BE,1,1622415881122,NULL,0
741,202107,5,1622415881,2,[],51A6972D-49F9-E098-1BBA-CE03FC38A8D7,1,E5C9A2BD-A5A3-E02E-9468-1A50757458BE,2,1622415881123,NULL,0
742,202107,5,1622415882,5,[],71043678-E519-12C7-CC74-F01ECCF61083,1,7C6E9029-6AB1-B2B5-A502-522D169B51A8,1,1622415882990,NULL,0
743,202107,5,1622415882,2,[],71043678-E519-12C7-CC74-F01ECCF61083,1,7C6E9029-6AB1-B2B5-A502-522D169B51A8,2,1622415882991,NULL,0
744,202107,5,1622416082,5,[],ABD3E1A6-EB99-7047-81F8-D6D09152A820,1,2695C018-1C4B-F9B5-C990-C7200EE72119,1,1622416081383,NULL,0
745,202107,5,1622416082,2,[],ABD3E1A6-EB99-7047-81F8-D6D09152A820,1,2695C018-1C4B-F9B5-C990-C7200EE72119,2,1622416081384,NULL,0
746,202107,5,1622416162,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,613B750E-70A9-003E-B8C1-34D87B41EA46,1,1622423354818,NULL,0
747,202107,5,1622416162,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,613B750E-70A9-003E-B8C1-34D87B41EA46,2,1622423354822,NULL,0
748,202107,5,1622416450,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,613B750E-70A9-003E-B8C1-34D87B41EA46,261,1622423642431,NULL,0
749,202107,5,1622416450,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,613B750E-70A9-003E-B8C1-34D87B41EA46,262,1622423642432,NULL,0
750,202107,5,1622416560,2,[],FA651AF2-0705-5A86-3012-ED544584D224,1,296BA8C3-8D2A-83F3-35A0-C56C9802A623,2,1622416559682,NULL,0
751,202107,5,1622416560,4,[],FA651AF2-0705-5A86-3012-ED544584D224,1,296BA8C3-8D2A-83F3-35A0-C56C9802A623,1,1622416559681,NULL,0
752,202107,5,1622416945,4,[],70376DCC-AE5B-700D-9D9B-9389D1D067FB,1,EBAA5347-C140-D4AC-30D2-C138FAF37EF8,1,1622416945795,NULL,0
753,202107,5,1622416945,2,[],70376DCC-AE5B-700D-9D9B-9389D1D067FB,1,EBAA5347-C140-D4AC-30D2-C138FAF37EF8,2,1622416945796,NULL,0
754,202107,5,1622416946,3,[],59635768-5684-0764-BB82-A1E6F0FADC1F,1,190AE983-0215-828C-043A-739C2F1B5C51,2,1622416946635,NULL,0
755,202107,5,1622416946,4,[],59635768-5684-0764-BB82-A1E6F0FADC1F,1,190AE983-0215-828C-043A-739C2F1B5C51,1,1622416946634,NULL,0
756,202107,5,1622416960,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,D7BD3AC3-4999-4C3E-DE7C-C7387E5A0CD2,1,1622424152610,NULL,0
757,202107,5,1622416960,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,D7BD3AC3-4999-4C3E-DE7C-C7387E5A0CD2,2,1622424152614,NULL,0
758,202107,5,1622417094,2,[],3BE2448C-338A-49EA-07EB-B334B1B03FF9,1,ED7A2BB1-05CB-9714-B08E-6E077FB1B3A4,2,1622417094395,NULL,0
759,202107,5,1622417094,5,[],3BE2448C-338A-49EA-07EB-B334B1B03FF9,1,ED7A2BB1-05CB-9714-B08E-6E077FB1B3A4,1,1622417094394,NULL,0
760,202107,5,1622417190,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,320337FE-36EB-0C44-6A6F-ECE7F71E55E8,2,1622424382546,NULL,0
761,202107,5,1622417190,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,320337FE-36EB-0C44-6A6F-ECE7F71E55E8,1,1622424382542,NULL,0
762,202107,5,1622417209,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,8CACE33A-F79A-9916-3D8A-7AAE974290BD,1,1622424401535,NULL,0
763,202107,5,1622417209,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,8CACE33A-F79A-9916-3D8A-7AAE974290BD,2,1622424401540,NULL,0
764,202107,5,1622417239,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,8F79523A-338B-6F65-BAB1-F03D68BE3104,1,1622424432116,NULL,0
765,202107,5,1622417239,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,8F79523A-338B-6F65-BAB1-F03D68BE3104,2,1622424432120,NULL,0
766,202107,5,1622417321,4,[],FE402B51-492F-A51B-E97D-B7F9A902954C,1,320ABCF5-879E-BD81-EC94-2A164156A8AD,1,1622417322027,NULL,0
767,202107,5,1622417321,3,[],FE402B51-492F-A51B-E97D-B7F9A902954C,1,320ABCF5-879E-BD81-EC94-2A164156A8AD,2,1622417322029,NULL,0
768,202107,5,1622417350,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,A074806E-4132-83A8-1052-90F118CF6F8B,2,1622424542441,NULL,0
769,202107,5,1622417350,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,A074806E-4132-83A8-1052-90F118CF6F8B,1,1622424542437,NULL,0
770,202107,5,1622417636,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,2F738CF4-17AB-E131-4B0D-7829BC57E175,1,1622424828593,NULL,0
771,202107,5,1622417636,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,2F738CF4-17AB-E131-4B0D-7829BC57E175,2,1622424828596,NULL,0
772,202107,5,1622417654,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,586297C6-7B0B-3780-6A35-DB6D8CA6F354,1,1622424846496,NULL,0
773,202107,5,1622417654,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,586297C6-7B0B-3780-6A35-DB6D8CA6F354,2,1622424846501,NULL,0
774,202107,5,1622417660,5,[],189BAEDD-6D0F-9A42-E919-ED42BE576812,1,35066BB4-3DF4-4DFA-CCA3-2A6E013F28D9,1,1622417661325,NULL,0
775,202107,5,1622417660,2,[],189BAEDD-6D0F-9A42-E919-ED42BE576812,1,35066BB4-3DF4-4DFA-CCA3-2A6E013F28D9,2,1622417661326,NULL,0
776,202107,5,1622418267,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,12C054CD-1FEC-E84D-9834-CB91F3E52BA8,1,1622425459121,NULL,0
777,202107,5,1622418267,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,12C054CD-1FEC-E84D-9834-CB91F3E52BA8,2,1622425459124,NULL,0
778,202107,5,1622418320,4,[],8C66C49D-1EBC-6AAF-7C1B-91C7B4EFB5D6,1,449E1E79-D4E3-028C-FAB4-B11C638CF0AB,1,1622418320677,NULL,0
779,202107,5,1622418320,3,[],8C66C49D-1EBC-6AAF-7C1B-91C7B4EFB5D6,1,449E1E79-D4E3-028C-FAB4-B11C638CF0AB,2,1622418320679,NULL,0
780,202107,5,1622418454,3,[],8C66C49D-1EBC-6AAF-7C1B-91C7B4EFB5D6,1,94AEDCFE-086B-954A-6252-5F9FDC5F8918,2,1622418453967,NULL,0
781,202107,5,1622418454,4,[],8C66C49D-1EBC-6AAF-7C1B-91C7B4EFB5D6,1,94AEDCFE-086B-954A-6252-5F9FDC5F8918,1,1622418453965,NULL,0
782,202107,5,1622418540,3,[],8C66C49D-1EBC-6AAF-7C1B-91C7B4EFB5D6,1,A01F9F60-9A44-49DF-3375-5D5640E8382F,2,1622418540114,NULL,0
783,202107,5,1622418540,4,[],8C66C49D-1EBC-6AAF-7C1B-91C7B4EFB5D6,1,A01F9F60-9A44-49DF-3375-5D5640E8382F,1,1622418540112,NULL,0
784,202107,5,1622418546,3,[],5058D8ED-398E-BFFF-31CC-02EFBB48B995,1,039BA957-5E02-DE4D-4250-172FCAE4EE58,2,1622418547130,NULL,0
785,202107,5,1622418546,4,[],5058D8ED-398E-BFFF-31CC-02EFBB48B995,1,039BA957-5E02-DE4D-4250-172FCAE4EE58,1,1622418547129,NULL,0
786,202107,5,1622418918,3,[],99BF32EE-368F-095A-6DA6-44C2FD271DD5,1,CC0B9F3D-4A79-8A56-BC31-A8956D831CB7,2,1622418918677,NULL,0
787,202107,5,1622418918,4,[],99BF32EE-368F-095A-6DA6-44C2FD271DD5,1,CC0B9F3D-4A79-8A56-BC31-A8956D831CB7,1,1622418918676,NULL,0
788,202107,5,1622419078,4,[],D8688D7E-2D7D-6490-D947-58F650CD2AA9,1,E47CCC84-ED67-075B-62B7-865100AE416D,1,1622419078305,NULL,0
789,202107,5,1622419078,2,[],D8688D7E-2D7D-6490-D947-58F650CD2AA9,1,E47CCC84-ED67-075B-62B7-865100AE416D,2,1622419078305,NULL,0
790,202107,5,1622419078,4,[],79DF7D52-1BE9-A7B3-ABC4-E6361186D63E,1,51A4428F-2F25-D5C0-E4E2-59D25C980738,1,1622419079496,NULL,0
791,202107,5,1622419078,2,[],79DF7D52-1BE9-A7B3-ABC4-E6361186D63E,1,51A4428F-2F25-D5C0-E4E2-59D25C980738,2,1622419079497,NULL,0
792,202107,5,1622419094,4,[],2FB73DA4-C135-A037-B9AC-D4FA44B803B7,1,B778C0E7-D44E-8CFE-3852-2A1DF629E38F,1,1622419094126,NULL,0
793,202107,5,1622419094,2,[],2FB73DA4-C135-A037-B9AC-D4FA44B803B7,1,B778C0E7-D44E-8CFE-3852-2A1DF629E38F,2,1622419094128,NULL,0
