log_q_id,qid,log_q_ts,uid,gid,vid,cid,dqid,parent_dqid,q_detail,ae_seq_id,q_s_id,g_s_id,tid,cd_id,quest_seqid,qaction_seqid,session_seqid,sessionid,client_ts,foreign_game_id,multiplayer_seqid,quest_hash
1770,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.8333333333333}",NULL,0,1,1,0,0,77,77,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534405,0,0,NULL
1771,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.8666666666666}",NULL,0,1,1,0,0,79,79,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534522,0,0,NULL
1772,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.9166666666666}",NULL,0,1,1,0,0,82,82,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534733,0,0,NULL
1773,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.8833333333333}",NULL,0,1,1,0,0,80,80,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534584,0,0,NULL
1774,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.9}",NULL,0,1,1,0,0,81,81,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534662,0,0,NULL
1775,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.85}",NULL,0,1,1,0,0,78,78,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534464,0,0,NULL
1776,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.9333333333333}",NULL,0,1,1,0,0,83,83,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534789,0,0,NULL
1777,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.95}",NULL,0,1,1,0,0,84,84,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534878,0,0,NULL
1778,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.9666666666666}",NULL,0,1,1,0,0,85,85,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878534947,0,0,NULL
1779,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.0333333333333}",NULL,0,1,1,0,0,89,89,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535212,0,0,NULL
1780,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.0166666666666}",NULL,0,1,1,0,0,88,88,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535144,0,0,NULL
1781,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":6.9833333333333}",NULL,0,1,1,0,0,86,86,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535011,0,0,NULL
1782,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7}",NULL,0,1,1,0,0,87,87,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535071,0,0,NULL
1783,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.05}",NULL,0,1,1,0,0,90,90,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535281,0,0,NULL
1784,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.0666666666666}",NULL,0,1,1,0,0,91,91,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535377,0,0,NULL
1785,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.0833333333333}",NULL,0,1,1,0,0,92,92,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535449,0,0,NULL
1786,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.1}",NULL,0,1,1,0,0,93,93,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535527,0,0,NULL
1787,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.15}",NULL,0,1,1,0,0,96,96,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535805,0,0,NULL
1788,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.1166666666666}",NULL,0,1,1,0,0,94,94,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535621,0,0,NULL
1789,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.1333333333333}",NULL,0,1,1,0,0,95,95,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535706,0,0,NULL
1790,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.1666666666666}",NULL,0,1,1,0,0,97,97,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535887,0,0,NULL
1791,1,1620878536,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.1833333333333}",NULL,0,1,1,0,0,98,98,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878535977,0,0,NULL
1792,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.2}",NULL,0,1,1,0,0,99,99,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536066,0,0,NULL
1793,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.2166666666666}",NULL,0,1,1,0,0,100,100,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536153,0,0,NULL
1794,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.2833333333333}",NULL,0,1,1,0,0,104,104,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536508,0,0,NULL
1795,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.2333333333333}",NULL,0,1,1,0,0,101,101,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536244,0,0,NULL
1796,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.25}",NULL,0,1,1,0,0,102,102,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536337,0,0,NULL
1797,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.2666666666666}",NULL,0,1,1,0,0,103,103,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536423,0,0,NULL
1798,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.3}",NULL,0,1,1,0,0,105,105,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536621,0,0,NULL
1799,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.3166666666666}",NULL,0,1,1,0,0,106,106,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536722,0,0,NULL
1800,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.3333333333333}",NULL,0,1,1,0,0,107,107,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536814,0,0,NULL
1801,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.3833333333333}",NULL,0,1,1,0,0,110,110,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878537160,0,0,NULL
1802,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.35}",NULL,0,1,1,0,0,108,108,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878536928,0,0,NULL
1803,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.3666666666666}",NULL,0,1,1,0,0,109,109,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878537026,0,0,NULL
1804,1,1620878537,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.4}",NULL,0,1,1,0,0,111,111,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878537290,0,0,NULL
1805,1,1620878538,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.4166666666666}",NULL,0,1,1,0,0,112,112,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878538222,0,0,NULL
1806,1,1620878538,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.4333333333333}",NULL,0,1,1,0,0,113,113,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878538535,0,0,NULL
1807,1,1620878538,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.45}",NULL,0,1,1,0,0,114,114,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878538725,0,0,NULL
1808,1,1620878539,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.4666666666666}",NULL,0,1,1,0,0,115,115,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878538894,0,0,NULL
1809,1,1620878539,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.4833333333333}",NULL,0,1,1,0,0,116,116,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878539059,0,0,NULL
1810,1,1620878539,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.5}",NULL,0,1,1,0,0,117,117,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878539241,0,0,NULL
1811,1,1620878539,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.5166666666666}",NULL,0,1,1,0,0,118,118,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878539413,0,0,NULL
1812,1,1620878539,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.5333333333333}",NULL,0,1,1,0,0,119,119,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878539558,0,0,NULL
1813,1,1620878539,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.55}",NULL,0,1,1,0,0,120,120,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878539723,0,0,NULL
1814,1,1620878540,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.5666666666666}",NULL,0,1,1,0,0,121,121,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878539893,0,0,NULL
1815,1,1620878540,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.5833333333333}",NULL,0,1,1,0,0,122,122,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878540063,0,0,NULL
1816,1,1620878540,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.6}",NULL,0,1,1,0,0,123,123,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878540239,0,0,NULL
1817,1,1620878540,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.6166666666666}",NULL,0,1,1,0,0,124,124,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878540411,0,0,NULL
1818,1,1620878540,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.6333333333333}",NULL,0,1,1,0,0,125,125,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878540583,0,0,NULL
1819,1,1620878540,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.65}",NULL,0,1,1,0,0,126,126,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878540741,0,0,NULL
1820,1,1620878541,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.6666666666666}",NULL,0,1,1,0,0,127,127,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878540918,0,0,NULL
1821,1,1620878541,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.6833333333333}",NULL,0,1,1,0,0,128,128,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878541087,0,0,NULL
1822,1,1620878541,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.7}",NULL,0,1,1,0,0,129,129,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878541255,0,0,NULL
1823,1,1620878541,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.7166666666666}",NULL,0,1,1,0,0,130,130,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878541415,0,0,NULL
1824,1,1620878541,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.7333333333333}",NULL,0,1,1,0,0,131,131,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878541579,0,0,NULL
1825,1,1620878541,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":7.75}",NULL,0,1,1,0,0,132,132,DC6BD625-8D68-67C1-1B83-31304B2BC13C,1620878541749,0,0,NULL
1826,1,1620878768,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,76808871-B7A3-18B7-86C9-27622510D7D6,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,FAF502C3-7A9E-3F5B-55C4-988245C3389B,1620878768746,0,0,NULL
1827,1,1620878774,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,76808871-B7A3-18B7-86C9-27622510D7D6,NULL,"{""deathCount"":0,""score"":0,""time"":6.0333333333333}",NULL,0,1,1,0,0,2,2,FAF502C3-7A9E-3F5B-55C4-988245C3389B,1620878774796,0,0,NULL
1828,2,1620878777,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,D0B300DF-305F-4B16-9936-82ECA4941163,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,FAF502C3-7A9E-3F5B-55C4-988245C3389B,1620878777404,0,0,NULL
1829,2,1620878789,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,D0B300DF-305F-4B16-9936-82ECA4941163,NULL,"{""deathCount"":0,""score"":1,""time"":7.0833333333333}",NULL,0,1,1,0,0,2,4,FAF502C3-7A9E-3F5B-55C4-988245C3389B,1620878789054,0,0,NULL
1830,3,1620878799,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,F55C383B-1402-52C0-08B4-C92F5178590A,NULL,"{""score"":1}",NULL,1,1,1,0,3,1,5,FAF502C3-7A9E-3F5B-55C4-988245C3389B,1620878799307,0,0,NULL
1831,1,1620878951,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,41CEB7FD-6832-5710-1D7C-0C442F9B4C5C,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,C705F46D-63BB-0CB7-5D93-4A82730CA4EF,1620878951668,0,0,NULL
1832,1,1620878957,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,41CEB7FD-6832-5710-1D7C-0C442F9B4C5C,NULL,"{""deathCount"":0,""score"":0,""time"":5.6166666666667}",NULL,0,1,1,0,0,2,2,C705F46D-63BB-0CB7-5D93-4A82730CA4EF,1620878957282,0,0,NULL
1833,2,1620878960,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,BA5EE4BB-6CB5-8C94-AA1C-5A6A529DC037,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,C705F46D-63BB-0CB7-5D93-4A82730CA4EF,1620878959864,0,0,NULL
1834,2,1620878998,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,BA5EE4BB-6CB5-8C94-AA1C-5A6A529DC037,NULL,"{""deathCount"":0,""score"":1,""time"":8.1}",NULL,0,1,1,0,0,2,4,C705F46D-63BB-0CB7-5D93-4A82730CA4EF,1620878997916,0,0,NULL
1835,3,1620879000,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,57A14016-4775-EF5B-46A4-44E1C8E8A815,NULL,"{""score"":1}",NULL,1,1,1,0,3,1,5,C705F46D-63BB-0CB7-5D93-4A82730CA4EF,1620879000517,0,0,NULL
1836,1,1620879029,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,BC63D5E3-8619-8E9E-5945-241C4DD30DAA,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,NULL,1620879029284,0,0,NULL
1837,1,1620879035,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,BC63D5E3-8619-8E9E-5945-241C4DD30DAA,NULL,"{""deathCount"":0,""score"":0,""time"":5.9}",NULL,0,1,1,0,0,2,2,4CED7BD3-7EF8-1990-0AE9-46548280F244,1620879035500,0,0,NULL
1838,2,1620879039,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,F5511008-5405-6C07-196D-1A0688D04959,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,4CED7BD3-7EF8-1990-0AE9-46548280F244,1620879038802,0,0,NULL
1839,1,1620879079,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,4814C572-38A6-A8C9-8335-B3149CC93076,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,0BB7E31B-14B4-A308-153C-2013A9C8D09C,1620879078927,0,0,NULL
1840,1,1620879084,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,4814C572-38A6-A8C9-8335-B3149CC93076,NULL,"{""deathCount"":0,""score"":0,""time"":5.8333333333333}",NULL,0,1,1,0,0,2,2,0BB7E31B-14B4-A308-153C-2013A9C8D09C,1620879084841,0,0,NULL
1841,2,1620879102,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,59591238-1A49-D955-1425-245AE09CD45D,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,0BB7E31B-14B4-A308-153C-2013A9C8D09C,1620879102336,0,0,NULL
1842,1,1620879118,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,09F5D805-D861-BA75-8C58-876B314BD77E,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,FD0718D8-F44A-1022-F027-F343E1A9E12A,1620879118352,0,0,NULL
1843,1,1620879125,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,09F5D805-D861-BA75-8C58-876B314BD77E,NULL,"{""deathCount"":0,""score"":0,""time"":6.1833333333333}",NULL,0,1,1,0,0,2,2,FD0718D8-F44A-1022-F027-F343E1A9E12A,1620879125620,0,0,NULL
1844,2,1620879166,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,9389E408-46B7-3822-BBF5-735E2287ED4F,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,FD0718D8-F44A-1022-F027-F343E1A9E12A,1620879166020,0,0,NULL
1845,1,1620879171,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,7E0CC1BC-713B-D0EA-9DF7-4887D4786139,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,4BE978B3-347C-2C19-789D-B4D9F5C18A59,1620879171248,0,0,NULL
1846,1,1620879181,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,7E0CC1BC-713B-D0EA-9DF7-4887D4786139,NULL,"{""deathCount"":0,""score"":0,""time"":9.7666666666667}",NULL,0,1,1,0,0,2,2,4BE978B3-347C-2C19-789D-B4D9F5C18A59,1620879181076,0,0,NULL
1847,1,1620879211,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,12988784-93AE-A6D2-652D-E943AFE0E064,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,E9B945A0-FDD2-EA3F-4788-8D03033F3CCA,1620879211811,0,0,NULL
1848,1,1620879217,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,12988784-93AE-A6D2-652D-E943AFE0E064,NULL,"{""deathCount"":0,""score"":0,""time"":5.2666666666667}",NULL,0,1,1,0,0,2,2,E9B945A0-FDD2-EA3F-4788-8D03033F3CCA,1620879217087,0,0,NULL
1849,1,1620879229,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,9B2A4392-6780-C5DC-3AF9-7EDAB05E9AD2,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,7D4368DA-0D4F-4DA2-5AF1-3A6744D06764,1620879229356,0,0,NULL
1850,1,1620879235,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,9B2A4392-6780-C5DC-3AF9-7EDAB05E9AD2,NULL,"{""deathCount"":0,""score"":0,""time"":5.4166666666667}",NULL,0,1,1,0,0,2,2,7D4368DA-0D4F-4DA2-5AF1-3A6744D06764,1620879234854,0,0,NULL
1851,1,1620879320,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,ED785A44-BB05-A45D-FE0D-86CE0AA5BAE0,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,5296CF05-216B-360C-CD3D-14EF875669DC,1620879320343,0,0,NULL
1852,1,1620879681,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,9F93C596-1627-8773-AE2C-BD5472E469A8,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,7B7984E4-1B22-757B-0C31-B05BBA899605,1620879681312,0,0,NULL
1853,1,1620879685,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,8EBAC1F5-40B7-2360-F68B-BC680CB6DA07,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,A8D471D6-4B29-0E58-3DE1-473E9D6421BD,1620879685557,0,0,NULL
1854,1,1620879721,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,518937E2-69EE-8624-E3E2-3AD5F125EB23,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,72838559-4D56-1F8C-E050-769AA44A0B92,1620879721738,0,0,NULL
1855,1,1620879724,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,08DCB88D-7A20-9FC7-3A45-BA41D331DF1A,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,8DD9F5F2-C668-2294-B754-15AACE8CCE08,1620879723994,0,0,NULL
1856,1,1620879727,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,4989D56C-5D04-5311-3912-5A60F83D41F2,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,05842AC5-8207-519D-E3CA-55BDBFFFA8AC,1620879726997,0,0,NULL
1857,1,1620879759,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,9188D5C9-33B9-E06F-947A-0C0FD612E860,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,F47FEB72-8DF7-9918-8D3B-9B04054B9DC7,1620879758927,0,0,NULL
1858,1,1620879784,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,96B0A766-14B7-7ABA-88A9-054704AC2BDA,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,1313C012-0399-68B2-1FEC-AF1FDF46EE46,1620879784395,0,0,NULL
1859,1,1620879986,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,E7008C47-95B9-62B1-F0B4-3E2693B3C832,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,1E805BE0-6008-F41B-28B2-2DCF7393C2A4,1620879985941,0,0,NULL
1860,1,1620879993,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,E7008C47-95B9-62B1-F0B4-3E2693B3C832,NULL,"{""deathCount"":0,""score"":0,""time"":6.9166666666666}",NULL,0,1,1,0,0,2,2,1E805BE0-6008-F41B-28B2-2DCF7393C2A4,1620879992866,0,0,NULL
1861,1,1620880044,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,AB9BDF41-19E8-0377-D5AF-FDDBB1BDC338,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,B3DCC46B-C1BB-8198-B024-C78969C49177,1620880044702,0,0,NULL
1862,1,1620880050,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,AB9BDF41-19E8-0377-D5AF-FDDBB1BDC338,NULL,"{""deathCount"":0,""score"":0,""time"":5.65}",NULL,0,1,1,0,0,2,2,B3DCC46B-C1BB-8198-B024-C78969C49177,1620880050353,0,0,NULL
1863,2,1620880053,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,2A83F2F6-7EE6-D225-5B65-1B895E5A229A,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,B3DCC46B-C1BB-8198-B024-C78969C49177,1620880052940,0,0,NULL
1864,1,1620880078,982797C1-3278-A6A0-9356-E5BC772BDCA8,202107,1,2,10460953-14F1-DE60-ECF6-0DA084CE00DE,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,B26A8E8B-3B00-A40A-E74B-8A0601A71C28,1620880078567,0,0,NULL
